id,left,top,right,bottom,row_index,col_index,grid_area,density,b_area_sum,building_density,density_final1,green_mean
7947,1150102.539600000018254,1693707.949100000085309,1150602.539600000018254,1693207.949100000318140,36,70,250060.712,0.268,55216.830000,0.221,0.221,0.485714285714286
7948,1150102.539600000018254,1693207.949100000318140,1150602.539600000018254,1692707.949100000085309,37,70,250060.712,0.338,68274.226000,0.273,0.273,0.560311284046693
7949,1150102.539600000018254,1692707.949100000085309,1150602.539600000018254,1692207.949100000318140,38,70,250060.712,0.000,25.009000,0.000,0.000,0.988929889298893
7950,1150102.539600000018254,1692207.949100000318140,1150602.539600000018254,1691707.949100000085309,39,70,250060.712,0.000,,,,0.99290780141844
7951,1150102.539600000018254,1691707.949100000085309,1150602.539600000018254,1691207.949100000318140,40,70,250060.712,0.000,,,,0.988970588235294
7952,1150102.539600000018254,1691207.949100000318140,1150602.539600000018254,1690707.949100000085309,41,70,250060.712,0.000,,,,0.882352941176471
7953,1150102.539600000018254,1690707.949100000085309,1150602.539600000018254,1690207.949100000318140,42,70,250060.711,0.000,,,,0.117647058823529
7954,1150102.539600000018254,1690207.949100000318140,1150602.539600000018254,1689707.949100000085309,43,70,250060.711,0.000,,,,0.608996539792388
7955,1150102.539600000018254,1689707.949100000085309,1150602.539600000018254,1689207.949100000318140,44,70,250060.711,0.000,,,,0.958188153310105
7956,1150102.539600000018254,1689207.949100000318140,1150602.539600000018254,1688707.949100000085309,45,70,250060.711,0.000,,,,0.667883211678832
7957,1150102.539600000018254,1688707.949100000085309,1150602.539600000018254,1688207.949100000318140,46,70,250060.711,0.000,,,,0.681660899653979
7958,1150102.539600000018254,1688207.949100000318140,1150602.539600000018254,1687707.949100000085309,47,70,250060.711,0.001,176.531000,0.001,0.001,0.941176470588235
7959,1150102.539600000018254,1687707.949100000085309,1150602.539600000018254,1687207.949100000318140,48,70,250060.711,0.023,4843.283000,0.019,0.019,0.97841726618705
7960,1150102.539600000018254,1687207.949100000318140,1150602.539600000018254,1686707.949100000085309,49,70,250060.710,0.030,9692.187000,0.039,0.039,0.99609375
7961,1150102.539600000018254,1686707.949100000085309,1150602.539600000018254,1686207.949100000318140,50,70,250060.710,0.089,24429.701000,0.098,0.098,0.823529411764706
7962,1150102.539600000018254,1686207.949100000318140,1150602.539600000018254,1685707.949100000085309,51,70,203925.706,0.159,37908.750000,0.186,0.186,0.131578947368421
7963,1150102.539600000018254,1685707.949100000085309,1150602.539600000018254,1685207.949100000318140,52,70,112220.667,0.024,2363.994000,0.021,0.021,0.716535433070866
8030,1150602.539600000018254,1708707.949100000085309,1151102.539600000018254,1708207.949100000318140,6,71,77158.869,0.000,,,,0.949367088607595
8031,1150602.539600000018254,1708207.949100000318140,1151102.539600000018254,1707707.949100000085309,7,71,240990.570,0.018,48856.678000,0.203,0.203,0.956363636363636
8032,1150602.539600000018254,1707707.949100000085309,1151102.539600000018254,1707207.949100000318140,8,71,250059.788,0.181,56188.540000,0.225,0.225,0.908450704225352
8033,1150602.539600000018254,1707207.949100000318140,1151102.539600000018254,1706707.949100000085309,9,71,250059.788,0.026,6293.189000,0.025,0.025,0.902527075812274
8034,1150602.539600000018254,1706707.949100000085309,1151102.539600000018254,1706207.949100000318140,10,71,250059.787,0.019,4321.691000,0.017,0.017,0.650519031141868
8035,1150602.539600000018254,1706207.949100000318140,1151102.539600000018254,1705707.949100000085309,11,71,250059.787,0.044,9873.695000,0.039,0.039,0.908088235294118
8036,1150602.539600000018254,1705707.949100000085309,1151102.539600000018254,1705207.949100000318140,12,71,250059.787,0.023,4758.824000,0.019,0.019,0.97923875432526
8037,1150602.539600000018254,1705207.949100000318140,1151102.539600000018254,1704707.949100000085309,13,71,250059.787,0.093,19200.212000,0.077,0.077,0.875
8038,1150602.539600000018254,1704707.949100000085309,1151102.539600000018254,1704207.949100000318140,14,71,250059.787,0.037,8476.720000,0.034,0.034,0.920415224913495
8039,1150602.539600000018254,1704207.949100000318140,1151102.539600000018254,1703707.949100000085309,15,71,250059.787,0.012,4869.335000,0.019,0.019,0.876760563380282
8040,1150602.539600000018254,1703707.949100000085309,1151102.539600000018254,1703207.949100000318140,16,71,250059.787,0.000,,,,0.83203125
8041,1150602.539600000018254,1703207.949100000318140,1151102.539600000018254,1702707.949100000085309,17,71,250059.786,0.006,1109.204000,0.004,0.004,0.257352941176471
8042,1150602.539600000018254,1702707.949100000085309,1151102.539600000018254,1702207.949100000318140,18,71,250059.786,0.005,1019.869000,0.004,0.004,0.323076923076923
8043,1150602.539600000018254,1702207.949100000318140,1151102.539600000018254,1701707.949100000085309,19,71,250059.786,0.000,,,,0.636678200692042
8044,1150602.539600000018254,1701707.949100000085309,1151102.539600000018254,1701207.949100000318140,20,71,250059.786,0.000,,,,0.710714285714286
8045,1150602.539600000018254,1701207.949100000318140,1151102.539600000018254,1700707.949100000085309,21,71,250059.786,0.000,15.277000,0.000,0.000,0.338078291814947
8046,1150602.539600000018254,1700707.949100000085309,1151102.539600000018254,1700207.949100000318140,22,71,250059.786,0.001,99.458000,0.000,0.000,0.532871972318339
8047,1150602.539600000018254,1700207.949100000318140,1151102.539600000018254,1699707.949100000085309,23,71,250059.786,0.013,2496.531000,0.010,0.010,0.290441176470588
8048,1150602.539600000018254,1699707.949100000085309,1151102.539600000018254,1699207.949100000318140,24,71,250059.785,0.013,2171.291000,0.009,0.009,0.826989619377163
8049,1150602.539600000018254,1699207.949100000318140,1151102.539600000018254,1698707.949100000085309,25,71,250059.785,0.038,6925.432000,0.028,0.028,0.988970588235294
8050,1150602.539600000018254,1698707.949100000085309,1151102.539600000018254,1698207.949100000318140,26,71,250059.785,0.033,6389.967000,0.026,0.026,0.955017301038062
8051,1150602.539600000018254,1698207.949100000318140,1151102.539600000018254,1697707.949100000085309,27,71,250059.785,0.000,,,,1
8052,1150602.539600000018254,1697707.949100000085309,1151102.539600000018254,1697207.949100000318140,28,71,250059.785,0.003,456.575000,0.002,0.002,0.99609375
8053,1150602.539600000018254,1697207.949100000318140,1151102.539600000018254,1696707.949100000085309,29,71,250059.785,0.003,439.033000,0.002,0.002,1
8054,1150602.539600000018254,1696707.949100000085309,1151102.539600000018254,1696207.949100000318140,30,71,250059.785,0.006,1184.205000,0.005,0.005,0.950570342205323
8055,1150602.539600000018254,1696207.949100000318140,1151102.539600000018254,1695707.949100000085309,31,71,250059.785,0.020,3333.794000,0.013,0.013,0.968858131487889
8056,1150602.539600000018254,1695707.949100000085309,1151102.539600000018254,1695207.949100000318140,32,71,250059.784,0.009,1693.346000,0.007,0.007,1
8057,1150602.539600000018254,1695207.949100000318140,1151102.539600000018254,1694707.949100000085309,33,71,250059.784,0.009,1656.905000,0.007,0.007,0.989510489510489
8058,1150602.539600000018254,1694707.949100000085309,1151102.539600000018254,1694207.949100000318140,34,71,250059.784,0.282,57473.778000,0.230,0.230,0.522491349480969
8059,1150602.539600000018254,1694207.949100000318140,1151102.539600000018254,1693707.949100000085309,35,71,250059.784,0.297,62855.271000,0.251,0.251,0.209558823529412
8060,1150602.539600000018254,1693707.949100000085309,1151102.539600000018254,1693207.949100000318140,36,71,250059.784,0.072,16797.772000,0.067,0.067,0.508650519031142
8061,1150602.539600000018254,1693207.949100000318140,1151102.539600000018254,1692707.949100000085309,37,71,250059.784,0.002,236.454000,0.001,0.001,0.900735294117647
8062,1150602.539600000018254,1692707.949100000085309,1151102.539600000018254,1692207.949100000318140,38,71,250059.784,0.000,0.320000,0.000,0.000,0.975778546712803
8063,1150602.539600000018254,1692207.949100000318140,1151102.539600000018254,1691707.949100000085309,39,71,250059.783,0.000,,,,0.874551971326165
8064,1150602.539600000018254,1691707.949100000085309,1151102.539600000018254,1691207.949100000318140,40,71,250059.783,0.002,314.663000,0.001,0.001,0.69140625
8065,1150602.539600000018254,1691207.949100000318140,1151102.539600000018254,1690707.949100000085309,41,71,250059.783,0.007,1357.305000,0.005,0.005,0.113970588235294
8066,1150602.539600000018254,1690707.949100000085309,1151102.539600000018254,1690207.949100000318140,42,71,250059.783,0.000,,,,0.390977443609023
8067,1150602.539600000018254,1690207.949100000318140,1151102.539600000018254,1689707.949100000085309,43,71,250059.783,0.000,,,,0.865051903114187
8068,1150602.539600000018254,1689707.949100000085309,1151102.539600000018254,1689207.949100000318140,44,71,250059.783,0.000,,,,0.875
8069,1150602.539600000018254,1689207.949100000318140,1151102.539600000018254,1688707.949100000085309,45,71,250059.783,0.000,,,,0.58477508650519
8070,1150602.539600000018254,1688707.949100000085309,1151102.539600000018254,1688207.949100000318140,46,71,250059.782,0.000,,,,0.923875432525952
8071,1150602.539600000018254,1688207.949100000318140,1151102.539600000018254,1687707.949100000085309,47,71,250059.782,0.000,,,,0.897058823529412
8072,1150602.539600000018254,1687707.949100000085309,1151102.539600000018254,1687207.949100000318140,48,71,250059.782,0.159,32641.368000,0.131,0.131,0.57439446366782
8073,1150602.539600000018254,1687207.949100000318140,1151102.539600000018254,1686707.949100000085309,49,71,250059.782,0.414,86224.649000,0.345,0.345,0.345588235294118
8074,1150602.539600000018254,1686707.949100000085309,1151102.539600000018254,1686207.949100000318140,50,71,250059.782,0.376,84596.464000,0.338,0.338,0.152249134948097
8075,1150602.539600000018254,1686207.949100000318140,1151102.539600000018254,1685707.949100000085309,51,71,149092.291,0.211,30534.834000,0.205,0.205,0.124223602484472
8076,1150602.539600000018254,1685707.949100000085309,1151102.539600000018254,1685207.949100000318140,52,71,15871.979,0.007,6336.480000,0.399,0.399,0.416666666666667
8144,1151102.539600000018254,1708207.949100000318140,1151602.539600000018254,1707707.949100000085309,7,72,110987.557,0.000,,,,1
8145,1151102.539600000018254,1707707.949100000085309,1151602.539600000018254,1707207.949100000318140,8,72,250058.856,0.000,,,,0.7421875
8146,1151102.539600000018254,1707207.949100000318140,1151602.539600000018254,1706707.949100000085309,9,72,250058.856,0.000,,,,0.974452554744526
8147,1151102.539600000018254,1706707.949100000085309,1151602.539600000018254,1706207.949100000318140,10,72,250058.856,0.022,5027.149000,0.020,0.020,0.570934256055363
8148,1151102.539600000018254,1706207.949100000318140,1151602.539600000018254,1705707.949100000085309,11,72,250058.856,0.054,11289.135000,0.045,0.045,0.503676470588235
8149,1151102.539600000018254,1705707.949100000085309,1151602.539600000018254,1705207.949100000318140,12,72,250058.856,0.153,34102.687000,0.136,0.136,0.72318339100346
8150,1151102.539600000018254,1705207.949100000318140,1151602.539600000018254,1704707.949100000085309,13,72,250058.856,0.069,16421.043000,0.066,0.066,0.886029411764706
8151,1151102.539600000018254,1704707.949100000085309,1151602.539600000018254,1704207.949100000318140,14,72,250058.855,0.137,29093.394000,0.116,0.116,0.830449826989619
8152,1151102.539600000018254,1704207.949100000318140,1151602.539600000018254,1703707.949100000085309,15,72,250058.855,0.153,35246.471000,0.141,0.141,0.75531914893617
8153,1151102.539600000018254,1703707.949100000085309,1151602.539600000018254,1703207.949100000318140,16,72,250058.855,0.050,14113.184000,0.056,0.056,0.899641577060932
8154,1151102.539600000018254,1703207.949100000318140,1151602.539600000018254,1702707.949100000085309,17,72,250058.855,0.000,,,,0.674740484429066
8155,1151102.539600000018254,1702707.949100000085309,1151602.539600000018254,1702207.949100000318140,18,72,250058.855,0.000,,,,0.526119402985075
8156,1151102.539600000018254,1702207.949100000318140,1151602.539600000018254,1701707.949100000085309,19,72,250058.855,0.000,,,,0.996323529411765
8157,1151102.539600000018254,1701707.949100000085309,1151602.539600000018254,1701207.949100000318140,20,72,250058.855,0.006,1092.297000,0.004,0.004,0.3359375
8158,1151102.539600000018254,1701207.949100000318140,1151602.539600000018254,1700707.949100000085309,21,72,250058.854,0.015,3041.750000,0.012,0.012,0.23826714801444
8159,1151102.539600000018254,1700707.949100000085309,1151602.539600000018254,1700207.949100000318140,22,72,250058.854,0.081,14943.398000,0.060,0.060,0.927335640138408
8160,1151102.539600000018254,1700207.949100000318140,1151602.539600000018254,1699707.949100000085309,23,72,250058.854,0.015,2499.253000,0.010,0.010,1
8161,1151102.539600000018254,1699707.949100000085309,1151602.539600000018254,1699207.949100000318140,24,72,250058.854,0.004,597.469000,0.002,0.002,0.996539792387543
8162,1151102.539600000018254,1699207.949100000318140,1151602.539600000018254,1698707.949100000085309,25,72,250058.854,0.054,10260.239000,0.041,0.041,0.944852941176471
8163,1151102.539600000018254,1698707.949100000085309,1151602.539600000018254,1698207.949100000318140,26,72,250058.854,0.016,2944.294000,0.012,0.012,0.892733564013841
8164,1151102.539600000018254,1698207.949100000318140,1151602.539600000018254,1697707.949100000085309,27,72,250058.854,0.012,2197.199000,0.009,0.009,0.963898916967509
8165,1151102.539600000018254,1697707.949100000085309,1151602.539600000018254,1697207.949100000318140,28,72,250058.853,0.000,,,,1
8166,1151102.539600000018254,1697207.949100000318140,1151602.539600000018254,1696707.949100000085309,29,72,250058.853,0.027,4624.969000,0.018,0.018,1
8167,1151102.539600000018254,1696707.949100000085309,1151602.539600000018254,1696207.949100000318140,30,72,250058.853,0.001,152.634000,0.001,0.001,1
8168,1151102.539600000018254,1696207.949100000318140,1151602.539600000018254,1695707.949100000085309,31,72,250058.853,0.011,1728.308000,0.007,0.007,0.882352941176471
8169,1151102.539600000018254,1695707.949100000085309,1151602.539600000018254,1695207.949100000318140,32,72,250058.853,0.025,4334.393000,0.017,0.017,0.9765625
8170,1151102.539600000018254,1695207.949100000318140,1151602.539600000018254,1694707.949100000085309,33,72,250058.853,0.037,8123.819000,0.032,0.032,0.989285714285714
8171,1151102.539600000018254,1694707.949100000085309,1151602.539600000018254,1694207.949100000318140,34,72,250058.853,0.024,5332.783000,0.021,0.021,0.882352941176471
8172,1151102.539600000018254,1694207.949100000318140,1151602.539600000018254,1693707.949100000085309,35,72,250058.852,0.150,32964.485000,0.132,0.132,0.286764705882353
8173,1151102.539600000018254,1693707.949100000085309,1151602.539600000018254,1693207.949100000318140,36,72,250058.852,0.036,8534.387000,0.034,0.034,0.757785467128028
8174,1151102.539600000018254,1693207.949100000318140,1151602.539600000018254,1692707.949100000085309,37,72,250058.852,0.000,33.307000,0.000,0.000,0.227941176470588
8175,1151102.539600000018254,1692707.949100000085309,1151602.539600000018254,1692207.949100000318140,38,72,250058.852,0.000,,,,0.889273356401384
8176,1151102.539600000018254,1692207.949100000318140,1151602.539600000018254,1691707.949100000085309,39,72,250058.852,0.000,,,,1
8177,1151102.539600000018254,1691707.949100000085309,1151602.539600000018254,1691207.949100000318140,40,72,250058.852,0.004,740.127000,0.003,0.003,0.284722222222222
8178,1151102.539600000018254,1691207.949100000318140,1151602.539600000018254,1690707.949100000085309,41,72,250058.852,0.005,816.432000,0.003,0.003,0.055363321799308
8179,1151102.539600000018254,1690707.949100000085309,1151602.539600000018254,1690207.949100000318140,42,72,250058.851,0.000,,,,0.576335877862595
8180,1151102.539600000018254,1690207.949100000318140,1151602.539600000018254,1689707.949100000085309,43,72,250058.851,0.000,,,,0.963235294117647
8181,1151102.539600000018254,1689707.949100000085309,1151602.539600000018254,1689207.949100000318140,44,72,250058.851,0.000,0.480000,0.000,0.000,0.80078125
8182,1151102.539600000018254,1689207.949100000318140,1151602.539600000018254,1688707.949100000085309,45,72,250058.851,0.000,,,,0.784452296819788
8183,1151102.539600000018254,1688707.949100000085309,1151602.539600000018254,1688207.949100000318140,46,72,250058.851,0.000,,,,0.926573426573427
8184,1151102.539600000018254,1688207.949100000318140,1151602.539600000018254,1687707.949100000085309,47,72,250058.851,0.012,2880.812000,0.012,0.012,0.712727272727273
8185,1151102.539600000018254,1687707.949100000085309,1151602.539600000018254,1687207.949100000318140,48,72,250058.851,0.208,41918.140000,0.168,0.168,0.238754325259516
8186,1151102.539600000018254,1687207.949100000318140,1151602.539600000018254,1686707.949100000085309,49,72,250058.850,0.355,66584.111000,0.266,0.266,0.0294117647058824
8187,1151102.539600000018254,1686707.949100000085309,1151602.539600000018254,1686207.949100000318140,50,72,250058.850,0.428,92152.510000,0.369,0.369,0.00346020761245675
8188,1151102.539600000018254,1686207.949100000318140,1151602.539600000018254,1685707.949100000085309,51,72,37887.568,0.101,3478.257000,0.092,0.092,0.025
8257,1151602.539600000018254,1708207.949100000318140,1152102.539600000018254,1707707.949100000085309,7,73,9394.428,0.000,,,,0.666666666666667
8258,1151602.539600000018254,1707707.949100000085309,1152102.539600000018254,1707207.949100000318140,8,73,230510.127,0.000,,,,0.766798418972332
8259,1151602.539600000018254,1707207.949100000318140,1152102.539600000018254,1706707.949100000085309,9,73,250057.922,0.002,302.899000,0.001,0.001,0.78397212543554
8260,1151602.539600000018254,1706707.949100000085309,1152102.539600000018254,1706207.949100000318140,10,73,250057.921,0.000,95.850000,0.000,0.000,0.97752808988764
8261,1151602.539600000018254,1706207.949100000318140,1152102.539600000018254,1705707.949100000085309,11,73,250057.921,0.074,13890.698000,0.056,0.056,0.551724137931034
8262,1151602.539600000018254,1705707.949100000085309,1152102.539600000018254,1705207.949100000318140,12,73,250057.921,0.122,24538.623000,0.098,0.098,0.701818181818182
8263,1151602.539600000018254,1705207.949100000318140,1152102.539600000018254,1704707.949100000085309,13,73,250057.921,0.160,37500.109000,0.150,0.150,0.625
8264,1151602.539600000018254,1704707.949100000085309,1152102.539600000018254,1704207.949100000318140,14,73,250057.921,0.165,37541.004000,0.150,0.150,0.681660899653979
8265,1151602.539600000018254,1704207.949100000318140,1152102.539600000018254,1703707.949100000085309,15,73,250057.921,0.151,38355.955000,0.153,0.153,0.790441176470588
8266,1151602.539600000018254,1703707.949100000085309,1152102.539600000018254,1703207.949100000318140,16,73,250057.921,0.137,35089.197000,0.140,0.140,0.868512110726644
8267,1151602.539600000018254,1703207.949100000318140,1152102.539600000018254,1702707.949100000085309,17,73,250057.920,0.006,1416.943000,0.006,0.006,0.923875432525952
8268,1151602.539600000018254,1702707.949100000085309,1152102.539600000018254,1702207.949100000318140,18,73,250057.920,0.013,2633.351000,0.011,0.011,0.882352941176471
8269,1151602.539600000018254,1702207.949100000318140,1152102.539600000018254,1701707.949100000085309,19,73,250057.920,0.004,521.885000,0.002,0.002,0.847750865051903
8270,1151602.539600000018254,1701707.949100000085309,1152102.539600000018254,1701207.949100000318140,20,73,250057.920,0.010,1887.383000,0.008,0.008,0.5
8271,1151602.539600000018254,1701207.949100000318140,1152102.539600000018254,1700707.949100000085309,21,73,250057.920,0.053,9715.370000,0.039,0.039,0.753521126760563
8272,1151602.539600000018254,1700707.949100000085309,1152102.539600000018254,1700207.949100000318140,22,73,250057.920,0.052,9496.092000,0.038,0.038,0.946564885496183
8273,1151602.539600000018254,1700207.949100000318140,1152102.539600000018254,1699707.949100000085309,23,73,250057.920,0.001,81.058000,0.000,0.000,0.966165413533835
8274,1151602.539600000018254,1699707.949100000085309,1152102.539600000018254,1699207.949100000318140,24,73,250057.919,0.001,201.458000,0.001,0.001,0.956834532374101
8275,1151602.539600000018254,1699207.949100000318140,1152102.539600000018254,1698707.949100000085309,25,73,250057.919,0.031,7543.032000,0.030,0.030,0.970588235294118
8276,1151602.539600000018254,1698707.949100000085309,1152102.539600000018254,1698207.949100000318140,26,73,250057.919,0.000,,,,0.916955017301038
8277,1151602.539600000018254,1698207.949100000318140,1152102.539600000018254,1697707.949100000085309,27,73,250057.919,0.020,3359.223000,0.013,0.013,0.988970588235294
8278,1151602.539600000018254,1697707.949100000085309,1152102.539600000018254,1697207.949100000318140,28,73,250057.919,0.021,3593.932000,0.014,0.014,0.996539792387543
8279,1151602.539600000018254,1697207.949100000318140,1152102.539600000018254,1696707.949100000085309,29,73,250057.919,0.004,746.308000,0.003,0.003,0.996539792387543
8280,1151602.539600000018254,1696707.949100000085309,1152102.539600000018254,1696207.949100000318140,30,73,250057.919,0.000,,,,0.996323529411765
8281,1151602.539600000018254,1696207.949100000318140,1152102.539600000018254,1695707.949100000085309,31,73,250057.918,0.008,1309.859000,0.005,0.005,1
8282,1151602.539600000018254,1695707.949100000085309,1152102.539600000018254,1695207.949100000318140,32,73,250057.918,0.077,14877.611000,0.059,0.059,0.904411764705882
8283,1151602.539600000018254,1695207.949100000318140,1152102.539600000018254,1694707.949100000085309,33,73,250057.918,0.041,9411.792000,0.038,0.038,0.747330960854093
8284,1151602.539600000018254,1694707.949100000085309,1152102.539600000018254,1694207.949100000318140,34,73,250057.918,0.012,1886.557000,0.008,0.008,0.922480620155039
8285,1151602.539600000018254,1694207.949100000318140,1152102.539600000018254,1693707.949100000085309,35,73,250057.918,0.000,,,,0.948148148148148
8286,1151602.539600000018254,1693707.949100000085309,1152102.539600000018254,1693207.949100000318140,36,73,250057.918,0.000,,,,0.889679715302491
8287,1151602.539600000018254,1693207.949100000318140,1152102.539600000018254,1692707.949100000085309,37,73,250057.918,0.000,,,,0.5625
8288,1151602.539600000018254,1692707.949100000085309,1152102.539600000018254,1692207.949100000318140,38,73,250057.917,0.007,1132.694000,0.005,0.005,0.923875432525952
8289,1151602.539600000018254,1692207.949100000318140,1152102.539600000018254,1691707.949100000085309,39,73,250057.917,0.000,,,,0.996323529411765
8290,1151602.539600000018254,1691707.949100000085309,1152102.539600000018254,1691207.949100000318140,40,73,250057.917,0.000,,,,0.598615916955017
8291,1151602.539600000018254,1691207.949100000318140,1152102.539600000018254,1690707.949100000085309,41,73,250057.917,0.000,,,,0.309027777777778
8292,1151602.539600000018254,1690707.949100000085309,1152102.539600000018254,1690207.949100000318140,42,73,250057.917,0.000,,,,0.747252747252747
8293,1151602.539600000018254,1690207.949100000318140,1152102.539600000018254,1689707.949100000085309,43,73,250057.917,0.000,,,,1
8294,1151602.539600000018254,1689707.949100000085309,1152102.539600000018254,1689207.949100000318140,44,73,250057.917,0.000,,,,0.827205882352941
8295,1151602.539600000018254,1689207.949100000318140,1152102.539600000018254,1688707.949100000085309,45,73,250057.916,0.007,1141.387000,0.005,0.005,0.741007194244604
8296,1151602.539600000018254,1688707.949100000085309,1152102.539600000018254,1688207.949100000318140,46,73,250057.916,0.068,17033.975000,0.068,0.068,0.60546875
8297,1151602.539600000018254,1688207.949100000318140,1152102.539600000018254,1687707.949100000085309,47,73,250057.916,0.154,33939.341000,0.136,0.136,0.408088235294118
8298,1151602.539600000018254,1687707.949100000085309,1152102.539600000018254,1687207.949100000318140,48,73,250057.916,0.210,48310.375000,0.193,0.193,0.289752650176678
8299,1151602.539600000018254,1687207.949100000318140,1152102.539600000018254,1686707.949100000085309,49,73,250057.916,0.254,55719.204000,0.223,0.223,0.102941176470588
8300,1151602.539600000018254,1686707.949100000085309,1152102.539600000018254,1686207.949100000318140,50,73,250057.916,0.405,104836.398000,0.419,0.419,0.0449826989619377
8301,1151602.539600000018254,1686207.949100000318140,1152102.539600000018254,1685707.949100000085309,51,73,17791.035,0.133,31041.517000,1.745,1.000,0
8371,1152102.539600000018254,1707707.949100000085309,1152602.539600000018254,1707207.949100000318140,8,74,167390.986,0.000,,,,0.951351351351351
8372,1152102.539600000018254,1707207.949100000318140,1152602.539600000018254,1706707.949100000085309,9,74,250056.984,0.000,,,,0.930795847750865
8373,1152102.539600000018254,1706707.949100000085309,1152602.539600000018254,1706207.949100000318140,10,74,250056.984,0.024,5105.720000,0.020,0.020,0.996323529411765
8374,1152102.539600000018254,1706207.949100000318140,1152602.539600000018254,1705707.949100000085309,11,74,250056.984,0.016,3939.103000,0.016,0.016,0.934256055363322
8375,1152102.539600000018254,1705707.949100000085309,1152602.539600000018254,1705207.949100000318140,12,74,250056.984,0.020,3756.199000,0.015,0.015,0.84965034965035
8376,1152102.539600000018254,1705207.949100000318140,1152602.539600000018254,1704707.949100000085309,13,74,250056.983,0.078,17476.000000,0.070,0.070,0.78125
8377,1152102.539600000018254,1704707.949100000085309,1152602.539600000018254,1704207.949100000318140,14,74,250056.983,0.149,37520.132000,0.150,0.150,0.547794117647059
8378,1152102.539600000018254,1704207.949100000318140,1152602.539600000018254,1703707.949100000085309,15,74,250056.983,0.164,39252.995000,0.157,0.157,0.525096525096525
8379,1152102.539600000018254,1703707.949100000085309,1152602.539600000018254,1703207.949100000318140,16,74,250056.983,0.222,50464.670000,0.202,0.202,0.498269896193772
8380,1152102.539600000018254,1703207.949100000318140,1152602.539600000018254,1702707.949100000085309,17,74,250056.983,0.044,10851.429000,0.043,0.043,0.95729537366548
8381,1152102.539600000018254,1702707.949100000085309,1152602.539600000018254,1702207.949100000318140,18,74,250056.983,0.000,18.464000,0.000,0.000,0.667857142857143
8382,1152102.539600000018254,1702207.949100000318140,1152602.539600000018254,1701707.949100000085309,19,74,250056.983,0.000,,,,0.0968858131487889
8383,1152102.539600000018254,1701707.949100000085309,1152602.539600000018254,1701207.949100000318140,20,74,250056.982,0.003,409.562000,0.002,0.002,0.860294117647059
8384,1152102.539600000018254,1701207.949100000318140,1152602.539600000018254,1700707.949100000085309,21,74,250056.982,0.003,490.002000,0.002,0.002,1
8385,1152102.539600000018254,1700707.949100000085309,1152602.539600000018254,1700207.949100000318140,22,74,250056.982,0.000,,,,1
8386,1152102.539600000018254,1700207.949100000318140,1152602.539600000018254,1699707.949100000085309,23,74,250056.982,0.001,224.033000,0.001,0.001,1
8387,1152102.539600000018254,1699707.949100000085309,1152602.539600000018254,1699207.949100000318140,24,74,250056.982,0.002,404.995000,0.002,0.002,0.982332155477032
8388,1152102.539600000018254,1699207.949100000318140,1152602.539600000018254,1698707.949100000085309,25,74,250056.982,0.007,1610.173000,0.006,0.006,0.9765625
8389,1152102.539600000018254,1698707.949100000085309,1152602.539600000018254,1698207.949100000318140,26,74,250056.982,0.001,160.341000,0.001,0.001,0.919117647058823
8390,1152102.539600000018254,1698207.949100000318140,1152602.539600000018254,1697707.949100000085309,27,74,250056.981,0.000,,,,0.988549618320611
8391,1152102.539600000018254,1697707.949100000085309,1152602.539600000018254,1697207.949100000318140,28,74,250056.981,0.009,1529.880000,0.006,0.006,1
8392,1152102.539600000018254,1697207.949100000318140,1152602.539600000018254,1696707.949100000085309,29,74,250056.981,0.012,2011.579000,0.008,0.008,1
8393,1152102.539600000018254,1696707.949100000085309,1152602.539600000018254,1696207.949100000318140,30,74,250056.981,0.000,,,,1
8394,1152102.539600000018254,1696207.949100000318140,1152602.539600000018254,1695707.949100000085309,31,74,250056.981,0.001,167.625000,0.001,0.001,0.996539792387543
8395,1152102.539600000018254,1695707.949100000085309,1152602.539600000018254,1695207.949100000318140,32,74,250056.981,0.054,11596.832000,0.046,0.046,0.915441176470588
8396,1152102.539600000018254,1695207.949100000318140,1152602.539600000018254,1694707.949100000085309,33,74,250056.981,0.085,16233.696000,0.065,0.065,0.889273356401384
8397,1152102.539600000018254,1694707.949100000085309,1152602.539600000018254,1694207.949100000318140,34,74,250056.980,0.040,7497.561000,0.030,0.030,0.897058823529412
8398,1152102.539600000018254,1694207.949100000318140,1152602.539600000018254,1693707.949100000085309,35,74,250056.980,0.007,1112.494000,0.004,0.004,1
8399,1152102.539600000018254,1693707.949100000085309,1152602.539600000018254,1693207.949100000318140,36,74,250056.980,0.000,7.933000,0.000,0.000,0.989285714285714
8400,1152102.539600000018254,1693207.949100000318140,1152602.539600000018254,1692707.949100000085309,37,74,250056.980,0.000,,,,0.51953125
8401,1152102.539600000018254,1692707.949100000085309,1152602.539600000018254,1692207.949100000318140,38,74,250056.980,0.005,727.456000,0.003,0.003,0.522058823529412
8402,1152102.539600000018254,1692207.949100000318140,1152602.539600000018254,1691707.949100000085309,39,74,250056.980,0.000,,,,0.973584905660377
8403,1152102.539600000018254,1691707.949100000085309,1152602.539600000018254,1691207.949100000318140,40,74,250056.980,0.000,,,,0.889273356401384
8404,1152102.539600000018254,1691207.949100000318140,1152602.539600000018254,1690707.949100000085309,41,74,250056.979,0.000,,,,0.772058823529412
8405,1152102.539600000018254,1690707.949100000085309,1152602.539600000018254,1690207.949100000318140,42,74,250056.979,0.000,,,,0.653979238754325
